iban,bank,name,ammount
ES7792184142734406508345,Deutsche Bank,Lino Larrañaga-Pizarro,8867
ES2195017997767240351887,CecaBank,Urbano Gascón Tejero,263
ES9473878402307335893991,CaixaBank,Toño Adadia Menéndez,2991
ES1686046521000973988295,IberCaja,Dani Arribas Fuster,1027
ES3041007517314912758867,BancaMarch,Jose Manuel Agustí Godoy,8353
ES5063450567277388833813,Kutxa,Ximena Moreno Hernández,8764
ES9494626783000595250346,Kutxa,Serafina Ugarte Rosa,8760
ES4202086364602848705870,CaixaBank,Chita del Castro,460
ES4516402574511106766901,CecaBank,Ramona Ramona Ferrández Flor,8947
ES1556788617585970870516,CaixaBank,María José de Almazán,6995
ES1344064811351851272550,Deutsche Bank,Claudio Guardiola,6599
ES1530053468455076524037,ING,Ceferino Casas Pozo,4867
ES4174562316615106141623,Kutxa,Agustina Pastor Rueda,6382
ES8460001530153433356743,Santander,Macaria Castells Palomo,973
ES8932308287964264475216,CecaBank,Baudelio Aguilar Company,6653
ES4573533381429417265856,Cajamar,Cristina Andres Hervás,8469
ES7721047337625119513998,IberCaja,Herberto Santamaría-Ferreras,7551
ES6345498281999695818461,Sabadell,Cándido Salinas Vizcaíno,3703
ES5805881841142655046905,ING,Federico Vergara Vara,726
ES6852365914144494885459,CecaBank,Ale Arregui Bernat,5563
ES9379612476272444098384,CaixaBank,Victoria Carbajo Berenguer,9623
ES6258715353707436085521,CaixaBank,Aroa Ballesteros-Piñeiro,2716
ES5960716402423990434366,BBVA,Flavio Ortiz Giménez,2099
ES8089205769592994565125,Santander,Edgardo del Amador,1960
ES7835947261858654888809,Santander,Godofredo Tur Alberdi,5629
ES8949539692310362871115,Sabadell,Sigfrido Carbajo Cepeda,5362
ES8061839869981305985858,Deutsche Bank,Albina Bautista Gomis,236
ES7546085884253089469823,BBVA,Verónica Ibañez-Abril,2114
ES1446829736740495955865,CecaBank,Jordana Marí Sanabria,9933
ES5848539467182731449340,IberCaja,Patricio Gaspar Narváez Estrada,9071
ES6392903139950824897657,Santander,Soledad Cáceres Villalba,2617
ES5051456736359871255880,Sabadell,Carolina Cobo-Carrasco,6131
ES9893361171647996970006,Cajamar,Mario Montaña,6923
ES3994121149760922209206,CaixaBank,Nerea Nilda Piñol Arribas,5699
ES1666533221675385555688,CaixaBank,Trinidad Díez,6046
ES5911765016702970902291,Kutxa,Pacífica Correa Aguilar,3280
ES6759374497104821109511,Cajamar,Severiano Maximiliano Priego Giner,3021
ES4403642654391399342918,Sabadell,Silvestre Costa Gordillo,5118
ES7646616449364387983229,ING,Carlito Fiol-Segura,1505
ES4095342744884276845625,CecaBank,Claudio del Hoyos,7124
ES4587086314600055298534,Deutsche Bank,Lupe Royo Company,948
ES5018589413092457859113,BancaMarch,Amando Rebollo Perera,792
ES5881589259753528171251,Deutsche Bank,Francisco Javier Madrigal,2492
ES3346085949636541561510,Cooperativo,Rosalía Téllez Boada,4050
ES4931161612743425592941,BancaMarch,Modesto Serrano Zamorano,943
ES4891330920297661622488,Bankinter,Jose Seco-Tello,1857
ES7797879482542012764687,IberCaja,Catalina del Quero,7039
ES2190651860397620092703,Santander,Manuela Escalona Calderón,5811
ES6019812193388886007551,IberCaja,Florencia Mendizábal-Casares,9315
ES5156437256634433412534,CaixaBank,Rosaura Reyes-Águila,4857
ES1522551134812965082676,ING,Miriam Pacheco-Lamas,5225
ES1841026745593208473692,BBVA,Che Plinio Perea Aragonés,1601
ES3892270812179447293112,CecaBank,José Ángel Jordá,6122
ES8702258628718569847274,Cajamar,Espiridión Vives-Dominguez,6230
ES8171327806121758377279,Santander,Begoña Caballero Vélez,6702
ES8194365930352500911089,Sabadell,Goyo Baños Abella,9454
ES4820302811974388920279,CecaBank,Zaira Segarra Sans,3590
ES0268537373204300197206,Cooperativo,Montserrat Rey Ayllón,893
ES4588624901010721457841,ING,Cosme Sedano Tamayo,4339
ES1319706708763421798433,Deutsche Bank,Pastor Wilfredo Castañeda Alegre,2369
ES0465194946417474709080,Santander,Dulce María Belén Muñoz Acedo,528
ES9384549468827738727176,BBVA,Marisa Ribas Luz,5133
ES6099096356878077545724,Santander,Guiomar Vicente Iglesias Paniagua,6440
ES8717534296653106828261,Deutsche Bank,Dionisia Mascaró Olivares,9853
ES5489893998673482217548,Cooperativo,Melisa Gutierrez Quero,4848
ES8573912818050331744093,Kutxa,Sara del Guijarro,3045
ES8921839550031620489390,Cajamar,Inocencio Asensio,7633
ES6830863762991801100454,Sabadell,Roldán Torre,5768
ES2672085935430121268548,Cajamar,Lalo Corral Anaya,8913
ES7035922300976989994187,Deutsche Bank,Sigfrido Lumbreras López,5263
ES0271554829670060146841,Cajamar,Lino Girón Trujillo,8481
ES8894324112783884597431,Bankinter,José Manuel Fuster-Tomé,5039
ES1865988136753746117971,CecaBank,Josep Martín Nieto Reyes,2717
ES9578728475416508945481,Bankinter,Eutimio Sanz,6654
ES8946565965477522442753,BBVA,Cornelio del Piñol,4032
ES1517333117854826635232,IberCaja,Apolonia Manrique Briones,8388
ES1089743261649027906705,CecaBank,Albano Perez Tapia,9745
ES8170134087225282291736,Cooperativo,Nilda Palomar-Barros,5649
ES8010603922281661648902,Santander,Severiano Sancho Villanueva Expósito,7400
ES8656079508796176029427,CaixaBank,Ariel Barros-Fuertes,7266
ES7803999179788372245945,Cooperativo,Goyo Pagès Mariño,8823
ES4757237072217757689414,BancaMarch,Américo Ropero,8839
ES8710989922783851351673,Cooperativo,Nilda Losada Estrada,5132
ES1480087932985897235468,Deutsche Bank,Albina Sedano-Valle,6080
ES2073037409738676270018,Cooperativo,Rafaela Vázquez,2263
ES2848792822529360590266,Deutsche Bank,Américo del Ortiz,1005
ES8429290748151870058377,Santander,Eufemia Gimenez Montalbán,7691
ES4153657077900293554207,BancaMarch,Jordi Amor Girón,125
ES6261361848993323307217,CecaBank,Angelino de Aller,4546
ES7201319940537512157399,Kutxa,Rebeca Cisneros Rosales,6183
ES8073385938284461903013,Santander,Rafaela Soler Morcillo,2285
ES6130129460038584063490,Cooperativo,Manuelita Calvo Tapia,913
ES4797931486880569963427,Kutxa,Hector Goñi Piquer,990
ES8660766360317215990304,CecaBank,Erasmo Clemente Coloma Aragonés,9507
ES7592257019605289088499,ING,Julio Ildefonso Real Cabrero,9537
ES2564911605035257186295,CaixaBank,María Del Carmen Posada Vicente,4026
ES8081448767290501803912,Deutsche Bank,Mamen Pinedo Ferrández,4575
ES4595975741050173532893,Sabadell,Flavio Vicente Ayala,3992
ES7059709637628263795933,ING,Jeremías Ferrández Sanchez,3324
ES3338546604309581255552,BancaMarch,Pablo Hipólito Cañas Canales,1306
ES1805324129524621569289,CecaBank,Leonardo Antonio Farré Vega,6473
ES9529078987441260061603,CaixaBank,Flavia Seguí Martín,3783
ES2924081750379547329464,IberCaja,Domingo del Perez,8004
ES9210158345188748695949,Santander,Aurora Andreu Aliaga,8009
ES3809651928221846950270,IberCaja,Agustina Corbacho Ballester,6840
ES7077683754197795317163,Cooperativo,Trinidad Cortés Soria,7048
ES1570874922898518179987,Deutsche Bank,Patricio Jerez Cañellas,1993
ES8008759885696361317897,Sabadell,Jacinto del Escribano,7548
ES8806130779025707945650,Kutxa,Gloria Puente Jimenez,2611
ES5895046290823121887095,Deutsche Bank,Azahara Velázquez,9594
ES5847404715093473268020,CecaBank,Angelita Carmelita Espejo Sobrino,1595
ES0905635938218792241627,BBVA,Norberto Coll,9753
ES4774643925950688596065,Kutxa,María Fernanda Rosa María Ayuso León,4290
ES1117956179286473118330,Bankinter,Rafael de Urrutia,9676
ES1950613037578736240259,Bankinter,Saturnino Herrera Lerma,8289
ES9329293868004693811667,Deutsche Bank,Carla Peñalver-Portero,7087
ES7631358026358566772232,IberCaja,Maricela Alcalde Ruiz,7664
ES5962238630049636925188,Bankinter,Reynaldo Martí Pinedo,3784
ES4841095437932011261766,Kutxa,Amanda Rodriguez Valenzuela,6875
ES5450756123822857900890,Kutxa,Jose Angel del Luján,1089
ES5654008954264404989480,IberCaja,Alejandra Miguel Lara,8651
ES4073346482512783082104,Santander,Catalina Catalán,3920
ES6743086876606794166691,BBVA,Julia Calzada-Pastor,1850
ES0320875155998737304340,CecaBank,Camila Amat Uriarte,4646
ES4535534910436106296298,Cooperativo,Nydia Cuenca Soto,2289
ES3223623925677113662374,IberCaja,Pascual Pintor Riquelme,9684
ES1701920432868510481067,CaixaBank,Sol Segovia Pallarès,7619
ES5881951225215242155806,BancaMarch,Inocencio Claudio Coloma Busquets,3953
ES0761549004696341774479,Cajamar,Eliana Nevado Lucena,1559
ES6842125712075581684437,Cajamar,Salud Luís Carmona,600
ES9420864466921770346119,Kutxa,Perla Estévez,8982
ES4915548216232884499687,IberCaja,Alicia Sarmiento Sola,247
ES7358893833900702447745,Cajamar,Anita Briones Romero,7979
ES2535987755174107993729,BBVA,Daniela Cazorla Corominas,1672
ES0254663820046429089483,CecaBank,Hilda Coronado Ávila,1375
ES7439207310907299501464,CaixaBank,Ciriaco Revilla Robledo,6295
ES0723268266332108419325,BancaMarch,Pilar del Tejera,871
ES8612767656527027141139,Deutsche Bank,Tiburcio Sola-Real,814
ES3546843604830146549265,ING,Mirta Marisela Ferrán Pedro,3330
ES9171252338796470123987,Deutsche Bank,Eugenia Guitart-Fernandez,9352
ES0700056616490063675811,BBVA,Javiera Milla Canet,3700
ES1516245701303370215491,BBVA,Gonzalo Arco,5263
ES7158481372118600767421,Cajamar,Miguela Jáuregui-Mateo,5708
ES5324093943602022937893,Sabadell,Martirio Roman Terrón,5907
ES4823827410279818673735,CaixaBank,Manola Bou Soria,6510
ES6429536802736579683707,Cooperativo,Yago Álamo Vidal,3680
ES9745336134371731393477,Kutxa,Abraham Machado Ariza,3058
ES6377233245795630619294,CaixaBank,Patricio Gálvez Tena,1665
ES8989859465536499197984,Cooperativo,Luis Ángel Viña Puente,2701
ES9176149239359017453253,Cajamar,Violeta Judith Pulido Lluch,7101
ES4514064598736565164399,Cajamar,Melchor Machado Frutos,9095
ES2594741884421579708019,CaixaBank,Jose Antonio Benet Niño,1703
ES6910570027086355050239,CecaBank,Jerónimo Carvajal Catalá,9920
ES1447755297004789370358,IberCaja,Verónica de Nicolau,4734
ES8260464788937026897331,ING,Miguel Juan Luis Villanueva Rosell,2973
ES9463782907886574077147,ING,Rufina Gámez Alcázar,7405
ES3774455145795963755428,Cooperativo,Remedios Díez Teruel,3994
ES6257774861318827617392,Santander,Ileana Alberola Espada,6361
ES6113052894514260480973,ING,Úrsula Coloma Cerro,8937
ES5155322507274792806659,Santander,María Rincón Amaya,2025
ES0204146671100717961361,CecaBank,Aurelia Guillen Salvador,523
ES6300953738031093878359,Kutxa,Urbano Iñiguez,3163
ES4371749432983471838010,Kutxa,Ricardo de Mir,2573
ES3813852369324324548343,Santander,Clara Jordana Yáñez Velázquez,163
ES3985180342484552600420,Kutxa,Aníbal Arroyo Barco,4667
ES4908986437775507882926,Kutxa,Urbano Juan Puente,3803
ES6225203343990757980095,Cooperativo,Ana Belén Arias Serrano,2636
ES1662530772522795368143,Santander,Eusebio Serra Mercader,1365
ES0359191068140035298474,CecaBank,Cristóbal Jurado Bou,7589
ES2060742937798706438247,Santander,Montserrat Cuevas Goñi,7284
ES8948494974850140562165,IberCaja,Cecilia Soriano Falcón,3800
ES7020453350441997195573,Kutxa,León Benítez Calvet,2411
ES0274923279764044287983,ING,Abigaíl Seco Tejero,3059
ES7781402177171831374869,ING,Mirta Galan Ángel,1543
ES2675463997873290390051,CaixaBank,Constanza de Vera,7907
ES7766299749526358482823,BBVA,Adolfo Almeida-Palmer,6646
ES1828137869386876294061,IberCaja,Eusebio del Hernando,7673
ES1651437567657976641121,Santander,Ruy de Becerra,5524
ES0290688110039086136555,Sabadell,Jose Ignacio Milla Céspedes,8361
ES7532431719165500375425,Santander,Marcio Delgado Pinedo,2038
ES4149710205172718307631,Bankinter,Alfonso Tur-Pujol,933
ES0742603844570728375211,Cajamar,Florencia Maldonado Sevilla,1586
ES8883403220444303985365,Bankinter,Leocadia Company Blanch,1661
ES2613747744597811847626,BBVA,Julio Sancho Folch,1806
ES7260133801886862604962,IberCaja,Benigna Ferrera Solana,2447
ES3966368068320573317674,BBVA,Jessica Guzmán Mancebo,3572
ES2728991622847238967480,BancaMarch,Felipe Bravo Belda,8035
ES6691165680148766426443,BBVA,Serafina Goicoechea Bejarano,9422
ES2716954363964654844375,Bankinter,Eusebio Benavides Escribano,2133
ES7996817269501340763346,Cajamar,Sabina Sarmiento Narváez,1476
ES3099640762403247189161,Deutsche Bank,Margarita Llamas Andres,8833
ES4580761774946934795001,Santander,Juan Luis Maza Tenorio,3730
ES8048467323384744296577,Cajamar,Natanael de Gual,5747
ES3851288076709860058558,Kutxa,María Pilar Valentín Santos,9385
ES4219399890609569939084,CaixaBank,Beatriz Hernández Ribera,4716
ES9237761125845516169644,IberCaja,Salomé Vicens Miró,8970
ES5609499583543255268520,Cajamar,Genoveva Barrena-Alvarez,8270
ES1776535646312243760203,Sabadell,Vanesa Galan-Granados,2726
ES8490512711791581734877,Deutsche Bank,Alcides Cordero Sandoval,1651
ES8463874322290570670374,CaixaBank,Eloy Aristides Carbonell Cases,9188
ES6576690511470619405157,Bankinter,Genoveva Escribano-Calleja,6311
ES3936436967344892567097,Cooperativo,Aarón Cabrera-Oliva,2594
ES6146841724487656719841,Deutsche Bank,Loreto Armida Vidal Rocha,1862
ES8755641683826426458235,Santander,Estefanía Cortes Martín,9096
ES0891882677980712751692,Santander,Noa Nerea Cepeda Mayol,5175
ES5026407901859737877811,CecaBank,Duilio Gisbert Gomez,4115
ES3882448571315297355571,CaixaBank,Roberto Jonatan Suárez Peral,3020
ES0654907311838534940716,BBVA,Eutimio Batalla Viana,1551
ES0871306604439703974921,Bankinter,Anita del Corral,4104
ES3160138955214820392934,CecaBank,Cruz Sáenz Priego,9834
ES8322646897838590761024,CaixaBank,Reyes Palau Campos,324
ES3003500473439299239883,IberCaja,Tomás de Zapata,5090
ES3297295546464244344682,BBVA,Chita Cortina Juliá,3439
ES7233384847775074990233,Cooperativo,Encarnación Ugarte Ferrero,9503
ES6216798271451806747744,ING,Juanito Mancebo Herrera,2271
ES6088966291832317898834,Bankinter,Irma Portero Corominas,9889
ES4970301136295970646384,Kutxa,Melania Guillén Cuadrado,9936
ES8765129225025887864362,Cooperativo,Merche Torrens,4824
ES7141142167248877048638,IberCaja,Carlota Quirós,6588
ES7012424117717021958364,ING,Flavio de Ayala,3953
ES9214884404610276148440,Sabadell,María Bonet-Valenzuela,8660
ES6940288021532794177587,BBVA,Horacio Hoz,6960
ES3922908298156589285987,Santander,Montserrat del Julián,5376
ES8262447663185569248006,Sabadell,Camilo Arana Batlle,7462
ES6969361375819527487577,Cajamar,Alfonso Amaya Gutierrez,3101
ES7776842695820010946732,Santander,Leocadia Celia Artigas Saavedra,8903
ES9275087452613897071822,Santander,Iván Jiménez Bilbao,6257
ES1885891196314782385650,BBVA,Alejo Carpio Blanco,746
ES7865717643915807569456,Kutxa,Emperatriz Jódar Garmendia,6073
ES5271856918213235228536,Deutsche Bank,Nazaret Herrera-Escudero,781
ES7720017598828567933372,CaixaBank,Fulgencio del Aguirre,5987
ES5761316650791131567285,IberCaja,Charo Neira Bertrán,1251
ES7991250164425702971278,Cooperativo,Eufemia Rius Caro,2834
ES5767315789037629896404,Santander,Jaime Fuertes Armengol,3841
ES9298422833390015223992,Bankinter,Filomena Cantero Gutiérrez,3438
ES3448616782900334808065,CaixaBank,Adriana Barrena Cisneros,708
ES2127584172603892368727,Cooperativo,Edu Casal Gonzalez,5473
ES8085180701888844924056,Sabadell,Rodrigo Máximo Bauzà Diez,2312
ES8625278055462660341571,Cooperativo,Domitila Garrido Peralta,1474
ES2142342586298718579066,BBVA,Josep Montaña Tejada,3771
ES6249838772291452308580,Kutxa,Pepita de Ávila,8954
ES9244736240806003558552,Kutxa,Eutimio Blanco-Tejera,3731
ES3756206433510294885184,CecaBank,Amador Gras Chamorro,6210
ES0385033764655595691740,Santander,Luisina Barco Cal,673
ES8430091573913281878072,Cajamar,Maricela Hoz Cadenas,6855
ES6393084320034855195297,Kutxa,Edgardo Castrillo Talavera,889
ES0458017224473705339391,Deutsche Bank,Armida Elorza Larrañaga,667
ES7837500000850743379472,BancaMarch,Narciso Rios Olivé,7745
ES4756371015677673876457,Santander,Guiomar Briones Melero,2226
ES1457787861676897826709,Cajamar,Gema Villalobos Armengol,2136
ES1584088533160496451307,Cooperativo,Guillermo Román Esteve Alarcón,4230
ES2300655913070928753556,Cooperativo,Eloy Cases Conde,6806
ES8957247084908021044659,Bankinter,Tadeo Barco,3358
ES8826158702972415899545,IberCaja,Salomé Iriarte Lloret,5131
ES8357495454339721092668,BancaMarch,Amaya de Fiol,3334
ES4550643739308970152077,Cajamar,Luisa Cánovas Villar,4566
ES3638980469579618509959,Santander,Timoteo Ruiz Figueroa,7798
ES0521844586504100083703,BancaMarch,Felisa Carreño,4481
ES9514939756389665491788,CaixaBank,Rómulo Uriarte Novoa,671
ES4798010782569351584202,Santander,Maite del Cabeza,4553
ES2848273447510885394772,Santander,Salomón Reyes Mendez,7969
ES5374234071755264067435,Deutsche Bank,Reynaldo Jaén Portero,2690
ES0521714799089608942985,Cooperativo,Ofelia Torre Mena,1507
ES6754436304934077381836,BancaMarch,Octavia Paredes Tena,1670
ES7994748064816584041393,ING,Jose del Fuentes,1911
ES1485862247270980557167,Santander,Miguela Nogueira Gonzalez,7806
ES9763396293578015654740,Cajamar,Gema de Téllez,7192
ES3248382889510811144265,Sabadell,Susana Naranjo,8375
ES3556717360802564387519,Bankinter,Ximena Edelmira Andres Serra,7954
ES6875238483120979066526,CecaBank,Diego Fernando Dalmau Bello,5339
ES3015837716249894840446,Cajamar,Emiliana Aparicio Alvarado,1867
ES8560204070555634899254,Cajamar,Bienvenida de Cuenca,4007
ES2588429605358182755612,Deutsche Bank,Rosalinda del Galván,2646
ES4412500913703580290865,ING,Artemio Gisbert Márquez,4130
ES6308668253516307830180,BBVA,Alicia Figuerola Sanjuan,6571
ES8830873439405386166614,Cajamar,Osvaldo Gras Galán,4690
ES6335663600049618707941,Bankinter,José Mari Samper-Huertas,9291
ES4903794188337039126016,Cooperativo,Reynaldo del Yuste,2561
ES0745999504344798412510,Sabadell,Fausto Hurtado-Salgado,1920
ES6103048084720707878860,Sabadell,Rosalva Balaguer Llanos,4258
ES8152273759761085201875,Deutsche Bank,Julia Goicoechea Tovar,627
ES2545881161818241009582,Santander,Cleto Quero Cáceres,8909
ES0497253916776778809890,Santander,Juanita Mora Vilar,7803
ES1425903403685433230608,ING,Saturnino Lino Izquierdo Barreda,3445
ES0264956193826750442984,Cooperativo,Leocadia María Fernanda Rivas Manzano,7110
ES3637031233407534794120,CecaBank,Pepito Chaves Granados,4777
ES2271867264753378677112,Cajamar,Vito de Trujillo,2339
ES5529082653150088138971,Cajamar,Teobaldo Gordillo-Castrillo,1940
ES2214863679802430480550,Santander,Bernardo Manuel-Gordillo,4578
ES5803804278530121886382,BBVA,Concha Gascón-Rosell,7924
ES8638285843649539456106,CecaBank,Gracia Ferrera Cantero,9394
ES3935912319744478409874,CaixaBank,Esteban Vall Palau,779
ES1337336368024431218532,Bankinter,Paulino Valls Perea,8011
ES9091389204705251224208,ING,Federico Iglesias Parejo,4101
ES3095464670824008969691,IberCaja,Magdalena Carro Carlos,445
ES8149091318873763841738,BBVA,Conrado Castellanos Hernández,553
