iban,bank,name,ammount
ES6617065921296681740223,Cooperativo,Cándida Salomé Taboada Vega,4329
ES8188810668219964840335,Santander,María Fernanda Noguera Iniesta,5180
ES3243597568848120095976,Santander,Reyes Franch Chico,2385
ES1581653141731329073981,Deutsche Bank,Rómulo Calvet Benitez,9215
ES6656059981933613406516,CecaBank,María Fernanda Tecla Sedano Poza,9725
ES8976630482748497346748,IberCaja,Américo Río,1775
ES3097964330960641693493,CaixaBank,Bernabé Jonatan Gómez Gámez,8852
ES3982989623267303579950,Santander,Mario Carbonell-Vega,141
ES7889231193475516095381,ING,Chuy Marin Cabrera,9980
ES7410370498164391021984,Cooperativo,Íñigo Ferrández Suarez,6388
ES8787264822783224483861,Cajamar,Che Miralles Llamas,6345
ES9660108757688154135123,CecaBank,Clotilde Ochoa Rodrigo,1903
ES3432782737595951856083,Sabadell,Encarna Reina Miranda,7489
ES8762104472558846815728,BancaMarch,Bibiana Benítez Planas,7107
ES2125937935274752852957,Cajamar,Aníbal de Peinado,845
ES7404002641448439825300,CecaBank,Juanita Paredes Raya,7740
ES2620303559067016350887,Kutxa,Mauricio Roldan Cruz,424
ES3837121774721645289337,Cajamar,Abraham Pinedo,5251
ES2756054145499994054169,Deutsche Bank,Desiderio de Nuñez,5509
ES5501555398119231643930,Deutsche Bank,Efraín Meléndez Polo,8739
ES7784089285775457741255,Cooperativo,Nico Tamayo Saavedra,875
ES5577851644454837739188,Santander,Reinaldo Ordóñez Esteban,2803
ES1334486080121307687734,Cooperativo,Consuela Narváez Roig,5775
ES1196020510432739054107,Cooperativo,Ciríaco Cortes Rueda,4011
ES7340969366919869619128,CecaBank,Lourdes del Almeida,5686
ES4702479965571205527662,BBVA,Telmo Vall Romero,5838
ES4383515745312802323936,Deutsche Bank,Candela Gaya,1959
ES1120700414502237350340,IberCaja,Abril Molins Díez,4724
ES4341563474321870060666,Kutxa,Cándido de Larrañaga,6480
ES2765817845677774207991,IberCaja,Ana Sofía Cueto-Ferrándiz,9720
ES8560589378937026635605,Cooperativo,Albert Planas Rios,1751
ES0443017506089853610390,CecaBank,Raquel Montaña Peñas,6345
ES3395924964644148714447,Cooperativo,Modesta Campo Catalá,2379
ES8153994764691155791254,Cooperativo,Silvio Reina Bermudez,2940
ES8994369913615387241371,Kutxa,Almudena Carmina Agustí Escobar,8084
ES3081723480506809750193,ING,Estela Sanmiguel Ángel,8294
ES5892067497225233037544,Sabadell,Bonifacio Lopez Plana,5360
ES9010253588445899582646,Santander,Leoncio Bartolomé Blanco Pinedo,5570
ES5998270261732380462322,Cooperativo,Blas Garzón Jordá,8509
ES9354775521071080617615,Cooperativo,Chita Camacho Ferrández,179
ES8951694783267112782361,Bankinter,Pepito Benavides Ballesteros,6414
ES1814875643198062148216,BBVA,Agustín Baena Cabrero,5707
ES2112780473280896153851,Deutsche Bank,Baldomero Morales Carrión,7467
ES1680397618703722944754,Bankinter,Dulce del Ropero,5707
ES8490841262734678710510,IberCaja,Flavia Pozo Marquez,5929
ES2423188000558480889223,Bankinter,Julia Ariza Espinosa,8300
ES6887852726040773175774,IberCaja,Felicidad Vilar,8235
ES3027918650972589825984,Kutxa,Rico Salas Gallardo,9564
ES4523318885528092765269,ING,Arturo Mateu Rincón,5564
ES7328484243393390524758,BancaMarch,Natanael Jaume Briones,4518
ES7437542500202021202217,CecaBank,Ascensión Zapata Criado,7246
ES5102829624406566804889,ING,Bárbara Sotelo Checa,7278
ES1599856731612760626486,ING,Armida Sandoval Lozano,8644
ES7788670200800828196850,BBVA,Estela Prada Ocaña,7475
ES8284719845923587875220,CaixaBank,Humberto Loreto Plaza Villegas,6734
ES3099332117593698064344,Cooperativo,Luisa Nicolau Redondo,9395
ES9099024386425144673231,Cajamar,Berto Aznar-Reguera,4859
ES9128381349987515879662,Bankinter,Nélida Prado-Roura,8488
ES9436467372213970321621,Kutxa,Leonor Manola Moreno Galiano,4039
ES3437314955877997240958,Cooperativo,Edgardo del Zurita,7549
ES4927872020394153874825,Bankinter,Carla Estrada Sanz,5084
ES6645620206795976796325,Bankinter,Raquel Evelia Carlos Piquer,2371
ES1573155880152745316927,ING,Leonardo Vallejo Crespo,5991
ES6562226091260047009050,Bankinter,Lola del Alberdi,6923
ES8069535175817016897622,Santander,Conrado del Sainz,334
ES1871231835670470412782,Santander,Norberto Blazquez,849
ES3391056930402385095367,Santander,Bernabé Bustos Olivé,1090
ES0759185241643275889568,Sabadell,Virginia Manuelita Mulet Escolano,8334
ES0479689522378113720257,BBVA,Aitana Olmedo Tomas,3906
ES0524890739408220182477,Kutxa,Hilda Roma-Rosa,381
ES0939187167135483834701,CecaBank,Aureliano de Muro,5232
ES4876901038034487629872,BancaMarch,Domingo Daza Mateos,9557
ES8108162518089763829457,ING,Ofelia Leon Sotelo,6559
ES1099565767780397452713,Deutsche Bank,Hugo Pina Luís,8320
ES0503176856336392719814,Cajamar,Sancho Gargallo Gimenez,2782
ES4970225248432696237507,CecaBank,Marciano Alcalde Nicolás,8655
ES8399543345219961859030,ING,Nazaret de Salvador,5727
ES1681214272129909038044,BancaMarch,Asdrubal Tudela Mercader,8700
ES7801192168853982138014,CaixaBank,Norberto Morales Ponce,3805
ES2230048495652468831715,Cajamar,Chita Cáceres Ariño,4762
ES3978847684825477652029,Kutxa,Manu Vilaplana Vigil,3668
ES5250092932809434728492,IberCaja,Jose Luis Desiderio Luján Iborra,5223
ES1261120291108967321781,CecaBank,Marita Alvarado Pacheco,3367
ES5663751410198974641438,Cajamar,Teresita Izaguirre-Serra,339
ES7644046953255540894386,BBVA,Luisina Hernández Ramirez,3474
ES0263237821535147115183,CecaBank,Víctor Dávila Benitez,6756
ES0418623465548803610872,Cooperativo,Nélida Olivia Méndez Gelabert,4356
ES1832586486443042721406,CaixaBank,Tomasa Figuerola Pina,145
ES2784031598482685071187,CaixaBank,Bonifacio Mateo Roselló Múñiz,7338
ES9701648280295743490542,BancaMarch,Alonso Mínguez Cañizares,4738
ES4021446984964794973540,Sabadell,Dora Ortega,9232
ES5134247727762724068347,CaixaBank,Alondra Tamarit,4603
ES5934773496664945992796,BancaMarch,Héctor Vera Camacho,9365
ES7256822865520631879533,CaixaBank,Raquel España Carbajo,1245
ES3110263837255519616919,Deutsche Bank,Caridad Valverde Dalmau,2116
ES9547348421479775312281,Santander,Ángel del Verdú,4584
ES6762517335787523600909,CaixaBank,Febe Rosales Caballero,6182
ES6135297986141736139046,CaixaBank,Geraldo Marcio Llabrés Cifuentes,2833
ES5227364114736025184710,Santander,Ainoa Echevarría Narváez,2848
ES0727271629469302400779,Cooperativo,Almudena Villalba Bauzà,4167
ES8383594972033346448061,Kutxa,Benigna Amores-Escamilla,8768
ES9289104911341861286583,Santander,Cruz Mendizábal Armas,8467
ES2184318743791181314580,ING,Lola Débora Viñas Pizarro,1359
ES1708231561770994518058,BancaMarch,Pili Benitez Valle,5301
ES6911691015955854988388,Deutsche Bank,Rita de Vera,6453
ES7662935698071545852153,IberCaja,Sarita Antúnez Jaume,3361
ES6932895581721135345908,CaixaBank,Florencio Castell,2385
ES9654342508130689348132,Bankinter,Amanda Odalys Cámara Estrada,8155
ES0904622838420217230253,Deutsche Bank,Rafa Camps Ochoa,6686
ES7929529374831096213473,CecaBank,Cristian Castellanos-Gárate,2842
ES7192701210788111473367,Deutsche Bank,Adalberto Suárez Meléndez,4420
ES4791078047764019415209,Santander,Buenaventura Chaparro Valdés,1365
ES4155282967007070182547,BancaMarch,Estefanía Blanca Padilla,5670
ES9882867511910282987238,ING,Silvia Rovira Otero,4507
ES5104386840051083106510,CecaBank,Alonso Cuevas,1306
ES1223814977486142142956,Sabadell,Juliana Pagès Expósito,8567
ES8131912528028923976572,IberCaja,Bernardino Dávila Barceló,1104
ES4173274283341191434264,Kutxa,Vicente Pérez Piñeiro,4889
ES9755171083721566471941,Santander,Cirino Toledo Alcaraz,9166
ES8165793155789871544535,Sabadell,Eustaquio de Verdugo,8165
ES6592621015925790728450,ING,Irma Tejero Luz,6900
ES2444254417223255761786,CecaBank,Emilio Adán Fernandez Atienza,9740
ES2677741362689388505358,Deutsche Bank,Ale Elías-Martín,5396
ES3321159867245768743166,Deutsche Bank,Luciano Poza Santiago,9292
ES7989811659708394317009,Cajamar,Marcela Dominguez-Ripoll,3737
ES7671284343823418141871,Cooperativo,Elba Oliver Berrocal,8560
ES5478373390816786451123,Sabadell,Gertrudis Oliveras Bernal,3352
ES9318413617683449705328,ING,Julie del Moll,3279
ES2982204857547494980667,CaixaBank,Seve Díez Echeverría,2601
ES3639752980616822123967,CaixaBank,Flora Llopis Salazar,2847
ES1613832022705769713128,CaixaBank,Cintia Rosaura Cadenas Arcos,6839
ES1457713411048432654325,CecaBank,Casemiro Carro Saez,8548
ES1768772786201145729785,ING,Trini Marquez-Fiol,8317
ES6484716764719531367481,IberCaja,Ramiro Castell Jara,2283
ES6997912744429983927400,Kutxa,Miguel Ángel Meléndez Ariza,5263
ES1597894048663268777354,Cajamar,Lupe del Oliver,5577
ES4105702866314440001399,CaixaBank,Lupe Hurtado,5204
ES1957138385849436430192,Bankinter,Delfina Verdejo Iñiguez,281
ES2884595812640114173562,Cajamar,Lupita Tirado Iglesia,2949
ES3420222207502044259054,Bankinter,Ester Merche Guardia Oliveras,5624
ES6539969876746513890073,BBVA,Nadia Montserrat Losa,3954
ES2606204951289107880271,Kutxa,Jafet Aller Martí,7379
ES3109091762348829527241,Cajamar,Roberta Palacios,495
ES0939537260327821072311,CecaBank,Luciana Carretero Quesada,8343
ES8189770518548806720115,Deutsche Bank,Agapito Iñiguez-Azcona,4375
ES2549163014518592175127,Kutxa,Perla Iglesias Sans,4394
ES1321879522157091091502,BancaMarch,Maxi Ocaña Marín,1573
ES4010091424478788809461,Cooperativo,Jose del Barriga,9009
ES9611901654271110459547,IberCaja,Herminio Prada Mate,5649
ES5797244941642206704319,Cajamar,Consuelo Castrillo Viana,8248
ES2206434241839255765233,Santander,Lalo Cortés Catalán,4535
ES8325787480531942311275,CaixaBank,Horacio Luciano Narváez Puga,4563
ES1473488345655210936280,Cajamar,Guadalupe Arenas Dominguez,2511
ES2384796734348979267600,Sabadell,Paula Hurtado,273
ES5088549784896159620224,Cooperativo,Yolanda Macías Collado,9932
ES9469290310392811683364,Bankinter,Ascensión Valeria Borrás Uriarte,4245
ES7121876600493209302070,Cajamar,Josué Pont,4475
ES7626630015406734581383,Bankinter,Clarisa Higueras-Jaén,9539
ES5968069810575305393228,Deutsche Bank,Jose Manuel Verdugo Rosa,5372
ES5159723549374683033757,Cooperativo,Bienvenida Collado Jódar,8149
ES9500960388121495155009,IberCaja,Obdulia Cañizares,5756
ES7339162454933599027252,Sabadell,Simón de Vicens,4370
ES1657495160200505418377,BBVA,Rosenda Meléndez,3981
ES6712646123804341625354,BancaMarch,María Manuela Vilaplana-Alba,3739
ES9663780850577378325448,Deutsche Bank,Casemiro Ballesteros Cerdá,6257
ES5459917027159885816125,Sabadell,Daniel Sierra Cañizares,5446
ES9659925962656129158733,Sabadell,Lorenza Estévez Noriega,9695
ES8355418671228109563308,CecaBank,Valentina Tudela-Ballester,7045
ES3393608811732664149308,CecaBank,Toño Cortés,6003
ES4385770199580106286504,Santander,María Pilar Cal Pagès,9890
ES4312970339511495732892,Sabadell,Reynaldo Enríquez Arrieta,5380
ES3597502849948915967597,CecaBank,Dolores Castell Pagès,3106
ES1886220300967515410016,CaixaBank,Calisto Ribes-Marin,781
ES7548472441838815525971,CecaBank,Encarnita de Cabanillas,6301
ES2447884047669121725767,BBVA,Begoña Guzmán Pinto,4860
ES1266124176914998284503,Deutsche Bank,Berto Moliner Menendez,7662
ES6300920054743270160370,CaixaBank,Evita Agustí,3844
ES2608494155173250494288,Cajamar,Leticia Hernando Rico,6508
ES2691078448612511750395,Santander,Brígida Manzanares Macías,1168
ES7016814007553944774905,CecaBank,Sabas Aguirre Larrea,5307
ES4483348449443869740192,Bankinter,Che Cuesta Prada,1613
ES7750093319664477391003,CecaBank,Eutropio Ballesteros Ocaña,2426
ES6575267399299619100172,Kutxa,Modesta Anna Arias Cazorla,431
ES0263937028458911914885,Cajamar,Adora Almazán Aznar,853
ES5124886881603141508859,BBVA,Aitor Barrena,5042
ES5748660623923001426652,BBVA,Noa Duran-Diez,3955
ES7879109440550705883463,BancaMarch,Bruno del Escamilla,4011
ES7367128041012326489436,ING,Tecla Borrell Cózar,8512
ES5413645007216909908958,IberCaja,Efraín de Gelabert,7028
ES9751412103956683982900,ING,Heraclio Salvador Barral Costa,263
ES4516771836970471128959,Cooperativo,Julián Cerro Torre,4858
ES5563788105553670640412,BancaMarch,Mohamed Aller Vives,3954
ES6028461395648610797630,Cajamar,Valeria Julián Milla,5095
ES4274023923467142310678,Bankinter,Gregorio Mulet Santamaria,9937
ES7891682160066261234507,Cooperativo,Jennifer Peñas Viñas,4905
ES7236480887250671436551,Santander,Eloísa Muro,8260
ES6266972806523747482043,Kutxa,Marc Porcel Belmonte,5014
ES8623946751857350962663,CaixaBank,Elisa Torralba Estevez,7244
ES8026001310207745759057,BBVA,Azeneth Catalán,7448
ES1360925613945238893289,Santander,Baudelio Dominguez Millán,5091
ES6086022868948721308127,IberCaja,Febe de Fuentes,8200
ES3663758958071906679310,ING,Leandro Dueñas Castells,9554
ES4045963229015405462954,BBVA,Renata Arnau Casanova,7199
ES4558318969039251095943,CecaBank,Ibán Mariscal-Expósito,5626
ES1152866493880028849268,Santander,Flavia Bárbara Mas Villegas,4926
ES1738221806344084542933,CecaBank,Dora Yésica Duarte Sierra,2064
ES1873136727861084173619,Cajamar,Eutimio Diez,4599
ES7548975801061639813908,BancaMarch,Rosenda Belda Becerra,6098
ES5763210128471085453056,CecaBank,Anacleto Bauzà Sarmiento,9357
ES2142464985522330655329,CaixaBank,Jesús Batlle,2738
ES4834816845867857566339,Bankinter,Herminio Juárez Barceló,8895
ES7144987624754454243419,Kutxa,Cecilia Consuelo Ródenas España,8438
ES3696313614527078884380,Cooperativo,Emma Nilda Folch Corominas,9473
ES9551235066417956127699,Sabadell,Gilberto Carmona Ávila,8442
ES3049605975175647205059,Cajamar,Azahara Cerdá,587
ES4160298397677319029835,ING,Ruy Cuevas Terrón,4727
ES4695691734981348105815,Cooperativo,Tiburcio Noguera Torrecilla,5766
ES9835904031885070241032,Deutsche Bank,Tania del Aranda,8970
ES3607994914924445067716,IberCaja,Hermenegildo Vilalta,3798
ES6221738344783680620414,Cajamar,Nicodemo Oliver-Río,7705
ES6655938158431274505619,Santander,José Luis de Pintor,6412
ES6919381441903086362921,BBVA,Juan Manuel del Parra,704
ES4659975527006481003355,BancaMarch,Ramiro Pazos Alvarez,7386
ES2095036643684603661016,Sabadell,Oriana Urrutia Jurado,4764
ES4635887040471750013541,BBVA,Camila Sureda Roda,8889
ES1255856242263564263597,Santander,Nazaret Olmedo Goñi,3733
ES2717031280827062708756,Sabadell,Patricia Mamen Rosales Ferrera,1890
ES8659760151942546812913,Cooperativo,Celia Rivera-Cañas,6743
ES3029716255776593309078,ING,Dani Tamayo Daza,9744
ES0521539435313688444505,BBVA,Anastasia Dominga Rico Pastor,7735
ES7486825736830824770100,CecaBank,Maura Goicoechea Arias,4130
ES6613021987100072209078,Kutxa,Hernando Piña-Pino,7685
ES2458584168964132733260,Kutxa,Rebeca Gálvez Ortiz,2222
ES4290700765947720184535,ING,Maura de Bejarano,3834
ES5471199214447969165678,Kutxa,Ulises Lloret Gomila,8220
ES0582867400516875485410,IberCaja,Jenaro Luz Taboada,7009
ES3554119144191574214663,Cajamar,Iris Peña Pavón,4432
ES3490303978840509740743,Santander,Evelia Matas Bayo,3481
ES4993574375237978321255,BancaMarch,Demetrio Hoz,771
ES3480394266741210361948,BancaMarch,Eli Vigil Carballo,1434
ES6664828170811137367833,Sabadell,Lucila Ferrera Llamas,6529
ES5251297821787208449017,CaixaBank,Anunciación del Quintero,4827
ES4710204701746641335953,BBVA,Edmundo Duarte,2537
ES2458033656422078884491,Kutxa,Priscila Real Expósito,6222
ES6903125636744385629325,Kutxa,Rafael Lopez Rodriguez,5599
ES5204600108739749751882,CecaBank,Toni Castells-Segura,1655
ES7975613678028858731015,CaixaBank,Roberto Ródenas Álvarez,1403
ES4466753918757146926640,Sabadell,Tamara Franco Escamilla,3950
ES8912299419558922233069,BBVA,Reyes Cardona Juárez,9591
ES6710199013871370904651,CecaBank,Lourdes Haro Arnal,9118
ES1032770549208246153106,Sabadell,Remedios Gascón,3357
ES4391288414852468914111,Sabadell,Alberto Torres,4019
ES8686257387447420532341,Sabadell,Julio Llanos Jurado,8703
ES2581320946794697973478,IberCaja,Ciriaco del Nicolás,7437
ES7305443951044212906555,IberCaja,Blas Cortés Lucas,3713
ES3942858981337895935806,Deutsche Bank,Xavier Rius Bayo,6658
ES5806128947273231746942,Sabadell,Lilia Noguera Prieto,3560
ES2806338855609721033158,Cajamar,Wálter Gelabert Guzman,9051
ES8833515590509538339054,Bankinter,Caridad Valcárcel Pagès,3943
ES8753001543190705984283,Sabadell,Anunciación Bilbao Catalán,4376
ES3649210881292786534266,CecaBank,Vito Ropero Ayllón,8309
ES8439980705111499835558,ING,Tristán Riba Vidal,8288
ES1717420231767710318361,Kutxa,Moisés Arévalo Arenas,1373
ES0375193908340257614840,Cajamar,Mar de Rosselló,7796
ES7208249715076886298778,Cajamar,Leocadia Barceló Lara,2371
ES1350552600841820662271,Bankinter,Elba Jáuregui Sedano,5816
ES0870537482294498652641,Kutxa,Severiano Mulet Solano,6145
ES8411124452549087650227,Bankinter,Francisca Medina Miró,5945
ES1886956202296242604817,BancaMarch,Javi Castrillo Pineda,6836
ES0866035452561174802469,Cooperativo,Nico Amaya,5971
ES2168124744519390134289,Kutxa,Noemí Llamas Cal,7622
ES9147315589770642100479,Cajamar,Gastón Cal Serna,5417
ES9701245422896948751476,IberCaja,Lalo Jerez Sacristán,4989
ES1590230105188477942390,BancaMarch,Priscila del Baños,8003
ES5953606807463889893349,Deutsche Bank,Kike Duque Espinosa,6412
ES8373795851052267990643,CaixaBank,Lara Boada Velasco,2821
ES4176336116593175930777,Santander,Úrsula Tania Briones Boada,4327
ES7416161405030187429301,BancaMarch,Bernarda Ángel Vázquez,7407
ES4167653628577947945424,Deutsche Bank,Begoña Guzmán Chico,7871
ES5437896058390666962880,Sabadell,Paz Carrasco Martorell,5248
ES0890521694678080621072,Bankinter,Eleuterio Cerdán Marín,1751
ES9897718057273576899630,CecaBank,Nerea Burgos Garriga,437
ES3094533627791428306670,Kutxa,Noa Villanueva Barceló,1389
ES1274077905283791678855,BBVA,Roberta Alcalá,9412
ES1888169543824741744354,ING,Hernando Palma Hernando,4540
ES4572143634443533246964,Kutxa,Roxana Vélez Vila,659
ES7277049478017965269225,Sabadell,Urbano Antón Murcia,2841
ES8903292506643710667714,Santander,Plácido Zurita Ariño,9696
ES9382957532144340621810,Bankinter,Inmaculada Gutiérrez Nicolás,2934
ES7156116034446574974968,CaixaBank,Palmira de Solís,4850
ES6276071706152420890842,Sabadell,Ceferino Toledo-Solano,2475
ES0859151261734197086029,Sabadell,Alfredo Murillo Escamilla,7347
ES9474486991658736480837,BancaMarch,Héctor Mayoral Velasco,341
ES7998511730927073069165,CecaBank,Emilia Rubio Ropero,4400
ES3712709436325578570833,Sabadell,Juana Gárate Gual,3886
ES0796185172015570486788,BBVA,Fortunato Corral,5952
ES6077777021878234274826,BancaMarch,Angelita Poza Villa,6919
ES3879536536151926336401,Santander,Lucio Checa Calvet,4906
ES3863811443088616971403,Cajamar,Adán Castañeda Goicoechea,4113
ES5508188733608578040218,Santander,Ciriaco Falcó Ríos,3483
