iban,bank,name,ammount
ES0909351211833652430314,Deutsche Bank,Anunciación Perera,7624
ES8854841319724567685223,Cajamar,Pilar Balaguer-Ibañez,7735
ES2539991206811102454950,ING,Elías Ramírez Sevilla,8587
ES2781554298563345184872,CaixaBank,Flavia Palmer-Vara,2833
ES6733823228835971810941,Sabadell,Aitana Viña Rivero,8179
ES2718840965974525569879,Deutsche Bank,Julieta Montesinos Fiol,6108
ES7856961390440768325581,Kutxa,Paloma Benavente-Daza,8450
ES4251953407522536797588,IberCaja,Manolo Chaparro Montero,4972
ES3589377081459283677327,Sabadell,Glauco Jara,7320
ES6528315411957006611523,BBVA,Eloy Abellán,3596
ES1242692442716130221881,BancaMarch,Gregorio Villalba Pi,2456
ES0525275757466014170655,Cajamar,Marino Navas Mayo,1312
ES6348135805528592428357,Cooperativo,Almudena Manzano Espinosa,5732
ES3290807753586646378393,CaixaBank,Victor Navarrete Carnero,9843
ES9740566406595381431752,BBVA,Yésica Villalobos Vergara,2852
ES2457214855422643611931,BancaMarch,Bruno Cuéllar-Valle,5870
ES2055450665160964282084,Sabadell,Felicidad de León,2883
ES1835296860393036797958,Cajamar,Santiago Galiano-Colom,4903
ES3303330840205010351006,Bankinter,Nilo Macías Llorens,5863
ES9092938056164764366460,Kutxa,Leocadio Sosa Crespo,5977
ES5870371484214283463839,Cajamar,Socorro del Chamorro,5234
ES0383543291678294290914,IberCaja,Roberta Galan Aznar,9696
ES9238761662630737834397,Deutsche Bank,Rosalva Roda,2391
ES1570747772550619689732,CecaBank,Salud Hernández Hernando,8507
ES6948349037251876001511,BancaMarch,Amor Durán Alvarado,4871
ES8519235134628389743070,ING,Elías Andrés Puerta Valbuena,5028
ES4921595001658620554655,CecaBank,Hector Olmo Casals,4054
ES5916966864726730926002,Kutxa,Dulce Almazán-Viana,4787
ES6694649398409614751092,Santander,Abraham Feijoo,975
ES8864889775717816771034,ING,Áurea Pozuelo Arévalo,8703
ES4708644025315676166348,Cooperativo,Porfirio Saavedra Avilés,5405
ES9343315824872116286993,Deutsche Bank,Sigfrido Tovar Gual,6404
ES5889261333367670028123,BancaMarch,Jose Ramón Jover Cabañas,3932
ES3788515767966347415077,Deutsche Bank,Marina de Jordá,1136
ES5888179617117318662423,CaixaBank,Nidia Ramis,2332
ES7380793146340932966074,Bankinter,Roberto Planas Pagès,8500
ES4704915163075724389989,CaixaBank,Guiomar Lorenzo Checa,1123
ES1411016102597343972502,BancaMarch,Armida Querol Colomer,6904
ES8478913639336385340488,Deutsche Bank,Luisa Vicenta Fuentes Mateo,2814
ES4484596323351741586627,Cooperativo,Rodrigo Vallés-Alberto,7390
ES5108711971637060548930,BBVA,Domingo Villena Pallarès,3990
ES7507446623795983306962,Santander,Heriberto Piquer Martin,157
ES6008323526483305688658,Deutsche Bank,Ariadna Boada,8265
ES8244599834545698199968,Santander,Nicanor del Moya,4891
ES4409934006688617651889,BBVA,Isabela Diez Parra,5135
ES4092801427451810851964,CecaBank,Angelita Aragonés Cordero,1207
ES7646138311239357720461,Sabadell,Adelaida Marisa Pino Santamaria,7288
ES7207215543598666620296,Santander,Fulgencio Ayuso Zorrilla,5265
ES6387536892376820160749,Santander,Octavio de Almazán,5383
ES3249448451792692193106,IberCaja,Álvaro de Peinado,1203
ES9784891845884282658133,Cajamar,Andrés Felipe Atienza Fajardo,6385
ES3210890058695591505196,Cajamar,Maricruz de Lillo,5651
ES6624610281839454765006,Kutxa,Teodoro Borja Garmendia,144
ES4025710219066530533687,Kutxa,Desiderio de Monreal,1156
ES3549468481746929302993,Santander,Moisés Prado Oliveras,1092
ES0720871652549771704547,Bankinter,Leopoldo Llanos Chico,9358
ES0766869484398491896140,BBVA,Cristina Galiano Juliá,729
ES6119956423184754346634,Sabadell,Angélica Solano Miró,9699
ES2858023692027558169813,Cajamar,María Belén Aguiló Pablo,3582
ES8525009278998453352995,ING,Bienvenida Bonet Jimenez,527
ES7079849149967077797892,IberCaja,Nélida Elisa Perez Benavent,3710
ES7439419078873799590508,BBVA,Elisabet Marti Palomino,4687
ES4054935539616433072382,Kutxa,Sabina Bauzà-Alegria,2166
ES8590071474464136884553,Cooperativo,Priscila Gaya,7769
ES2156127232666205707317,Santander,María Fernanda Valentín,3805
ES7464041370268977877960,BBVA,Merche Jordán Cepeda,8316
ES1351691942283296317218,Santander,Renata Granados Menéndez,8580
ES7106743983115149693682,BancaMarch,Demetrio Adán Costa Tolosa,6111
ES8062493367113817401054,CaixaBank,Estrella Franco,2154
ES3839205527928980706991,IberCaja,Vicente Pi,6921
ES1004372362877076745635,BancaMarch,Federico de Osuna,7688
ES4619106801930111299178,ING,Imelda Rovira Escamilla,9493
ES7043151076076794761343,Sabadell,María Jesús del Sabater,195
ES6250423407627869713061,CaixaBank,Valeria Montenegro Abellán,7249
ES3807201570726998200830,Cajamar,Casemiro Garcia,2179
ES8881407375231982402564,Bankinter,Dulce Cruz Juárez Pla,7623
ES0999596446591285230262,Cooperativo,Casemiro Posada Collado,8233
ES9877942182602679106947,Cajamar,Áurea Pazos Porta,6213
ES9362002745706512689296,CecaBank,Susanita Vilaplana Garay,8854
ES9434542502409161861476,BancaMarch,Saturnina de Capdevila,1189
ES0613889031119214386302,BancaMarch,Aurelia Alvarez Mora,1832
ES0267231086643076381340,Bankinter,Anacleto Zamorano Nuñez,771
ES8582337951906674098308,Santander,Eutropio Jover Falcó,1832
ES2612102525155028402096,Kutxa,Encarna Arenas Batalla,1478
ES5126785229183896473761,Bankinter,Alfredo Marco Carro,1310
ES1635321836923370033831,BBVA,Úrsula Mateu Zamora,3259
ES6231966810349189156040,BancaMarch,Emperatriz Hierro Peñalver,2612
ES9374297288363443104593,CecaBank,Clementina Filomena Arias Sáez,8117
ES4906999281235093466479,BancaMarch,Rita Cazorla-García,7494
ES1627327673377461173766,Santander,Pánfilo Gárate Folch,4789
ES7451957341886045131228,IberCaja,Cayetano de Saldaña,870
ES4087305608655166632564,Cooperativo,Máxima Jaume Adadia,7667
ES6465476039977003121976,Kutxa,Paloma Ferrándiz Velasco,526
ES8081961657587772508467,Kutxa,Nicanor Sureda Flores,1674
ES2573776999377781880383,IberCaja,Ricardo Escribano Fonseca,4961
ES4949895894452910226728,Sabadell,Cecilia Ruiz,4335
ES5442744407155192524861,IberCaja,Sol Felicidad Bru Morell,5551
ES4106972398195921053283,BBVA,Manolo Castells Frutos,7697
ES5130599151174437755230,BancaMarch,Juan Luis Zabala Quintana,6539
ES9271410685560498769772,CaixaBank,Leticia Vargas Sanabria,2694
ES6064756056966864062728,IberCaja,Maricela Hidalgo Ayuso,8776
ES0264227208239733296703,Deutsche Bank,Nerea Ramos Torres,4122
ES2997970535863349108293,Bankinter,Jeremías Echevarría,7450
ES0951000545268774293565,CecaBank,Joaquina Burgos Guerrero,3044
ES4674571467708586373536,BancaMarch,Araceli Mena Pallarès,1672
ES3946191428978187048858,Bankinter,Consuelo Morata Prada,8538
ES2659476871143119971767,ING,Olalla Zorrilla Cerezo,3442
ES9865654282155745211550,Kutxa,Martirio Rivera Lumbreras,1085
ES2124792889331634376373,Kutxa,Eustaquio del Donaire,8801
ES1055280685498621545964,Santander,Marisa Cortina,4067
ES2660773574586925206996,Bankinter,Ramona Gutierrez Mate,3242
ES9113097626548014402428,Sabadell,Custodio Ibáñez Roldán,8607
ES2187011393455619434272,Santander,Anacleto Riba Almansa,238
ES9688018542185988089053,Cooperativo,Yolanda Uribe Páez,2830
ES2246901935403939135349,ING,Emiliano Bou Luís,8394
ES6034484925092922007436,ING,Manu Bertrán Conesa,3957
ES5963539187072803208091,BBVA,Flavio Rius Hoz,3745
ES3750166694174608103936,ING,Evita Bermudez Villalobos,1399
ES5101195832431683839954,BBVA,Julie Corral,8034
ES6318445354924296901986,Deutsche Bank,Delia Manzano Cid,8039
ES7409139063134939050918,Bankinter,María Dolores Mesa Vallejo,7488
ES4725584678284661092403,Santander,Dolores Gonzalo Barco,2014
ES0265466032534922097651,Cajamar,Guadalupe Marqués Nuñez,2355
ES8427196734522485315891,CaixaBank,Juan Francisco Escobar Fuertes,2974
ES2519819135601108692957,Sabadell,Melchor Santiago Rubio,8218
ES8285530231094481898436,Deutsche Bank,Gastón Vasco Atienza Rueda,7368
ES4140825088071259750570,ING,Brígida Bustamante-Pedrero,404
ES9099217476084508414171,Cooperativo,Teo Dimas Mosquera Ruiz,2787
ES2565538152192954678336,Cooperativo,Pastor Cabeza Amaya,3611
ES0409858571153471106517,Kutxa,Yéssica Adán Garriga,9310
ES3437735161127351704101,Bankinter,Albano de Aller,4522
ES1344996087130666310747,BBVA,Evita Cerdá-Rosales,6998
ES1021752525183936754750,BancaMarch,Luis Miguel Madrid Alvarado,2529
ES5434803643367262137979,Bankinter,Melchor Cámara,836
ES7908718105367638257416,IberCaja,Cristian Gutierrez Núñez,5819
ES6180807199765675976645,CecaBank,Eligio del Albero,3537
ES1773496866079598346721,Bankinter,Eulalia Navas Perelló,9217
ES8362409002724689212488,BBVA,Herminia Manzanares Arnal,8005
ES2829133259255966648245,Santander,Rosa María Sarmiento Rocha,1413
ES3824276712272000663068,ING,Yaiza de Escamilla,6088
ES9007197979597279736244,CecaBank,Carolina Diéguez,1988
ES4740876544730657383949,CaixaBank,Asunción Arnal Fernandez,8523
ES1665962794864015072170,BBVA,Gonzalo Pedraza Zamora,4560
ES4231258760673610690043,Cooperativo,Dalila Palomares Valcárcel,6023
ES2212492644569528700292,Cooperativo,Juan Carlos Torrents Llopis,2386
ES1878593836301739060923,BancaMarch,Reyes Gonzalez Pedraza,7635
ES9020689262951525819165,Bankinter,Victor Agustín Huguet Solsona,9278
ES2212894207890388670146,ING,Pascuala Velázquez Llano,2260
ES1075732152605699726722,Santander,Bernabé Anglada Exposito,6238
ES9278972321367854722440,CaixaBank,Nilo Carbonell Bernat,6192
ES9186153021827724433223,Deutsche Bank,Mateo del Santamaría,7148
ES0635101955894571691083,Cajamar,Poncio Peñas Anaya,5479
ES9863032072275294942165,Sabadell,Bernardino Losada,2924
ES2129214969819742079282,Deutsche Bank,Angelino Donoso Camacho,6645
ES7025772449483023614204,ING,Apolinar Heliodoro Duarte Jaume,8130
ES1521619205559984275916,CecaBank,Lucio Cazorla Soriano,7852
ES5266835447140320698408,CaixaBank,Primitiva Teruel Roman,1748
ES9875591241989335187880,Santander,Leyre Amorós,2378
ES5653275896817839384106,BancaMarch,Carlota de Perez,4885
ES2583353825147397006826,ING,Adelaida Castell,5334
ES8455649179415641843796,Cajamar,Loreto Guillén Guardia,1455
ES9049050996043366705094,Cajamar,María Cristina Aurelia Aragón Ariño,3532
ES6566251851851027578284,ING,Águeda Donaire Torre,1208
ES6598473370763165881993,IberCaja,Ascensión del Bellido,7834
ES4404607925027897908292,IberCaja,Iris Pou Ropero,6364
ES6763542797652975941461,CaixaBank,Lina Valentín Bernal,4772
ES5004668910039884899633,BancaMarch,José Manuel Vera Posada,5806
ES4662783990505424381036,BBVA,Zaida del Puerta,3370
ES3410498616160392046558,Santander,Juanita del Durán,8950
ES0523191941636661752003,Sabadell,Leoncio Salas,8886
ES7870425328274864250041,Kutxa,Eligia Plana Viñas,902
ES2345992440494263464755,BBVA,Flavia Toro Romero,1390
ES5624849121323960624014,Kutxa,Samuel Losa Vives,5155
ES5905832789425387667875,Bankinter,Ximena Soto-Leal,2613
ES3917975394398659787643,Santander,Regina Roldán-Tenorio,4694
ES0883817109389439764149,Cooperativo,Pili Costa,9176
ES5534485281321681062555,BBVA,Ana Cabello Vidal,9228
ES2395113339904693211543,Kutxa,Rodolfo Franch Corbacho,402
ES9398600669808640538591,Cajamar,Antonia Palacios Oller,5437
ES3655318552607267170228,Cooperativo,Bernardita del Arnau,9581
ES8238656506083851288188,Sabadell,Macario Ferrández-Barrena,2075
ES8904698964192646863028,Kutxa,Andrés Feliu Flores,8321
ES4416335508423973247447,CecaBank,Miguel Luz Miranda,9944
ES6479286061739545543879,ING,Inmaculada Fabiola Miguel Tejada,2602
ES0887877260076745546112,CaixaBank,Moreno Benet Benavente,8608
ES2665900667702867311469,IberCaja,Ale Borrego Salas,369
ES8646997773134977624404,BBVA,Bernabé Valenzuela Garmendia,1086
ES8658076797778039405208,BBVA,Irene Pinto Catalán,8613
ES5633956392705912461624,CaixaBank,Fidela Domínguez-Sanchez,2501
ES6876333137927860092679,Santander,Basilio Giner Naranjo,380
ES1214788573509866645123,IberCaja,Felisa Jara Reig,2801
ES9188084083294588913363,CecaBank,Gertrudis Murcia-Casanova,7304
ES6587524077516609757780,CecaBank,Sandra Duque Padilla,6680
ES1941698789140937397377,CecaBank,Severo Zabaleta Puig,1274
ES9734212541989753566727,Cajamar,Manuela Alberto,6183
ES6660120396736186290551,Bankinter,Elisa Carreño Collado,3817
ES9773869544193675837221,ING,Rosario Verdú Ramis,4378
ES1256757709188765693368,BBVA,Jordana Calderón Calzada,7247
ES3828583193995199918820,Cooperativo,Noé Bustamante Delgado,5953
ES4646591791134947037539,Cooperativo,Máxima de Moraleda,8957
ES4073916136691537450864,Bankinter,Vasco del Hierro,7832
ES8401280605141707672379,Bankinter,Lilia Escudero Sedano,5303
ES5390600111485512714766,Cajamar,Timoteo Comas-Macias,5264
ES7081780957456557691889,Cooperativo,África Almudena Pera Luján,2991
ES5429645747977086183516,Sabadell,Felicidad Aguado-Lopez,9165
ES7374673183200778888284,Santander,Martín Domínguez Bolaños,9045
ES4815072918946490918587,Kutxa,Leticia Corral Cabañas,9701
ES1850900218768611712546,Santander,María José Balaguer-Tejada,6390
ES4218418042295392130157,BBVA,Hugo Salmerón-Zabala,4342
ES9780365294069493337320,IberCaja,Reina Cabezas Ortuño,1620
ES6284494918490980603120,BBVA,Aureliano Landa,9385
ES4906910605868826208107,CaixaBank,Miguel Ángel de Valdés,3001
ES7008677748808928614274,IberCaja,Marita Mata Daza,761
ES4286878946360627258394,Santander,Leopoldo Boix Puente,7508
ES6048019425044362774251,ING,Olalla Bienvenida Duran Anglada,396
ES8336535374572242350650,Deutsche Bank,Carmelita Guijarro,8844
ES5474114414880169205787,Sabadell,Pancho Romeu Rovira,1808
ES3251530111619321297797,CaixaBank,Desiderio del Leal,4382
ES2765151671111532655783,Deutsche Bank,Benigna Nogueira,3294
ES5817266686770889286295,BancaMarch,Soraya Galán Cuesta,1670
ES6120307426890675528620,Deutsche Bank,Régulo Viñas Rios,6283
ES5349407883935518110826,Cajamar,Balduino Pintor-Matas,9028
ES8467377164466782402522,Kutxa,Plácido Figuerola Fuertes,8505
ES1255111458867091118798,Cooperativo,Lola Lara Izquierdo,497
ES6872798258473306842578,Cajamar,Obdulia Rivas Alberola,6421
ES4332612426158016054469,CecaBank,Noelia Rey-Carrión,1247
ES3085435031572285556591,BancaMarch,Rómulo Franch Méndez,922
ES8790788102184948015615,BBVA,Eloísa Boix Ledesma,8336
ES1920379871764734217129,Santander,Lucio Acosta-Barceló,6595
ES2511066121960674459527,BancaMarch,Jeremías Alfonso Benet Caballero,4170
ES4653251025096329893418,Deutsche Bank,Olga del Cuenca,8856
ES3045097961082958354108,Deutsche Bank,Teresita Barrera Fábregas,3830
ES5653351352611263531516,Bankinter,Jessica del Aguilera,9049
ES3372750485713034636971,ING,Severino León-Bautista,8609
ES9380840988249037752333,Cajamar,Dorotea Tomé,7809
ES0942164911589694056620,Santander,Vanesa Arroyo,2614
ES1262580474132072574957,Deutsche Bank,Nadia Fuster-Leiva,4723
ES2025461382527320669591,Cooperativo,Elisa Álvaro,6847
ES3757863205791344691417,Kutxa,Pancho Vargas Vallejo,4355
ES2479092011280047288061,IberCaja,Hermenegildo Tiburcio Lloret Ferrando,8050
ES8661613857363099620738,IberCaja,Corona Salazar Cabañas,6898
ES1446993868217045249361,Deutsche Bank,Teodora del Ayala,6049
ES9245659595431116244544,CaixaBank,Román Guitart Vara,8146
ES3945043952856640310772,ING,Aurelio Carbonell Robles,616
ES4909243980004160791815,Bankinter,Pánfilo Benito Alegre,4819
ES3469924902123735991368,BancaMarch,Ariel Florentina Pombo Falcó,7530
ES1436270888814884860314,CecaBank,Bernabé de Rosell,1739
ES9306369173414731227999,IberCaja,Mar Zamora Olivé,753
ES3215332204065370203755,CecaBank,Salvador Jimenez Santamaria,8612
ES8923550036117761401779,Santander,Atilio Hurtado Cobos,404
ES9523680092887412578412,CaixaBank,Eli Jover Tudela,1234
ES4598956075463211704197,BBVA,Brígida del Pavón,4480
ES8515369612905656745951,Cooperativo,Trini Fábregas Fabra,1835
ES3377204156214266020791,BancaMarch,Jeremías Noriega Cerezo,9311
ES3220217301335295441696,Sabadell,Kike Ruben Rubio Álvaro,306
ES2458064621782573926559,CecaBank,Marisa Comas Cañete,7988
ES2846826013357931353045,IberCaja,María José Olivé Moliner,9218
ES2574146793597459288494,Bankinter,Elba Arco Canet,8281
ES8042290611120883537041,BancaMarch,Moisés Trillo-Pareja,9067
ES9620265466032655527813,BancaMarch,Godofredo Río Carranza,5019
ES4427334155365595186034,Kutxa,Martina Conde Martorell,9816
ES2950623039565681678344,IberCaja,Jose Tolosa Barrio,6518
ES2493494759861929077662,Cooperativo,Salvador Oliva,3940
ES5834745911002269385427,Kutxa,Felicidad Pazos Vendrell,2919
ES0769267854682726379697,Cooperativo,Norberto Cirino Villalonga Barragán,6991
ES0500677131108098632106,ING,Nando Berrocal Palma,9634
ES3457446922077613826617,Deutsche Bank,Fabio Córdoba Gallego,1988
ES1750551383422277033089,Santander,Sarita de Benito,4674
ES2559343556157885078507,Sabadell,Chelo Galvez Pineda,2130
ES0455761457892799969160,Bankinter,Ruy Menendez Cruz,3426
ES8526027837161729323036,IberCaja,Miguel Bonifacio Codina Quintana,5957
ES1511785572680735820172,IberCaja,Ignacio Plaza Ibáñez,4522
ES2772017795907708524913,CecaBank,Nieves Pineda Farré,9818
ES3814668070431750139826,Bankinter,Timoteo Chaves Nogués,6188
ES9256119025369723602572,Kutxa,Ximena Millán Robles,1214
ES4994205738282182822158,Deutsche Bank,Consuelo del Bautista,2086
ES6015545489140140148641,Cajamar,Ruperta Echeverría Ariza,3463
ES2391527988622042328052,CaixaBank,Cruz Alvarado Montaña,152
ES4440318931546828583365,Cajamar,Jaime Rosado Crespo,7374
ES6008250617930323719239,BancaMarch,Valero Izquierdo,1905
ES9438871841354216432923,Bankinter,María Jesús del Mateu,8792
ES8708899082941406610281,BancaMarch,Azahar Rebollo Acedo,1578
ES3323839547628865554346,BancaMarch,Regina Prudencia Palmer Sandoval,2006
ES7278810374474334748124,Cajamar,Susana Cárdenas Acevedo,616
ES6513550020919294237340,Deutsche Bank,Fabiana Suarez Muñoz,625
ES1243755077407769523109,Sabadell,Bautista Revilla Carpio,4031
ES9568087354211152149680,CaixaBank,Evelia Maricela Amador Fernandez,3015
ES1727670193755344836197,Deutsche Bank,Pablo Rolando Morcillo Martí,9062
ES9182155121958969303930,BBVA,Roldán Torre Batlle,8537
ES8839439055839862723918,Sabadell,Juanito Sebastián-Céspedes,7802
ES2394470464488393072366,Santander,Noé Hidalgo Sandoval,264
ES3696021609182747302550,Santander,Moisés de Ruano,9297
ES1492199928771393296616,ING,Perla Colomer Muro,4082
ES3131596652331106539991,Cooperativo,Narciso Escrivá,6245
ES8217636054102617155202,Cajamar,Rosario Blanes Chaves,940
ES4901586999677929096759,IberCaja,Blanca Inés Vergara Losada,653
ES2084612947156735197211,Cooperativo,Claudia Flor Sandoval Figueras,2046
ES4820846365401737005979,CecaBank,Leyre Bonilla-Neira,1677
ES2388894313723165818173,IberCaja,Clímaco Larrañaga Estevez,850
